left_sensor,med_sensor,right_sensor,sampling_time,left_motor,right_motor
12.78,0.67,15.43,0.024992704391479492,3.035999999999999,0.9789999999999999
12.73,0.63,16.03,0.024730205535888672,3.035999999999999,0.9789999999999999
12.33,0.63,15.08,0.023883342742919922,3.035999999999999,0.9789999999999999
12.36,0.38,14.96,0.02353382110595703,3.035999999999999,0.9789999999999999
12.32,0.49,14.49,0.023820161819458008,3.035999999999999,0.9789999999999999
12.23,0.8,14.27,0.02412557601928711,3.035999999999999,0.9789999999999999
24.25,0.64,14.04,0.030664443969726562,0.9790000000000002,3.035999999999999
23.6,456.41,12.87,0.2954895496368408,0.9790000000000002,3.035999999999999
11.15,0.37,12.71,0.021857738494873047,0.9790000000000002,3.035999999999999
11.27,0.28,12.92,0.02181100845336914,0.9790000000000002,3.035999999999999
11.0,0.13,12.8,0.021768569946289062,0.9790000000000002,3.035999999999999
12.34,0.24,12.83,0.02232646942138672,0.9790000000000002,3.035999999999999
25.96,0.65,14.04,0.0314021110534668,0.9790000000000001,3.0359999999999996
25.87,5.21,339.01,0.22311115264892578,2.7814575629194933,1.1648751080533815
247.87,15.15,676.81,0.554739236831665,2.7814575629194933,1.1648751080533815
5.62,456.31,6.1,0.2795720100402832,2.7814575629194933,1.1648751080533815
5.16,234.87,3.25,0.14919209480285645,2.032027027027027,2.032027027027027
246.85,12.24,4.72,0.16097450256347656,0.9790000000000001,3.036
23.19,234.13,4.36,0.16013312339782715,1.998677838163284,2.058831267825068
22.77,4.1,6.22,0.02683544158935547,0.9790000000000002,3.035999999999999
22.52,4.16,341.03,0.22228550910949707,2.969374446489874,1.0263212269318276
470.06,1.61,5.03,0.28805994987487793,2.969374446489874,1.0263212269318276
245.74,456.06,8.38,0.42518019676208496,2.969374446489874,1.0263212269318276
17.59,11.91,345.26,0.2263636589050293,3.0359999999999996,0.9790000000000001
11.32,10.64,24.17,0.035393714904785156,3.035999999999999,0.9789999999999998
22.13,17.25,31.01,0.049073219299316406,2.6504548241505588,1.2661679649096258
36.87,16.58,22.78,0.05327749252319336,0.9790000000000002,3.035999999999999
36.39,27.82,40.07,0.06929373741149902,1.5668877721707601,3.0359999999999996
35.7,31.59,351.45,0.25151848793029785,3.0359999999999996,3.0359999999999996
27.67,22.85,24.97,0.05147814750671387,1.7688577619169,2.302982466564005
26.84,20.15,23.37,0.0489046573638916,1.4578175206689912,2.4430273245173146
16.04,18.25,24.43,0.042713165283203125,3.0359999999999996,0.9790000000000001
24.58,14.45,350.96,0.23491287231445312,2.87667120926122,1.0937123428806932
15.15,14.91,676.75,0.41923999786376953,2.87667120926122,1.0937123428806932
14.08,18.68,25.86,0.04154515266418457,3.035999999999999,0.9789999999999998
14.56,14.89,25.31,0.04016685485839844,3.036,0.9789999999999999
14.67,14.92,24.67,0.039510488510131836,3.035999999999999,0.9790000000000001
14.82,14.94,26.34,0.04059720039367676,3.0359999999999996,0.9790000000000001
15.49,15.62,26.38,0.041378021240234375,3.035999999999999,0.9790000000000001
16.42,15.02,351.64,0.23096036911010742,3.0359999999999996,0.9789999999999998
78.15,38.02,27.62,0.0911872386932373,1.5175374633295449,3.0359999999999996
259.4,60.83,676.87,0.5882542133331299,1.5175374633295449,3.0359999999999996
40.67,456.13,676.83,0.6914255619049072,1.5175374633295449,3.0359999999999996
23.91,17.18,367.69,0.24579548835754395,2.912648590751451,1.067340622016441
25.18,17.37,58.47,0.06657743453979492,2.7514436078566513,1.1877299001695245
25.23,17.12,58.59,0.0665426254272461,2.749848138519224,1.1889505805880194
26.77,16.67,58.35,0.06679415702819824,2.678325335343875,1.2442803124107058
26.73,16.89,28.15,0.0502781867980957,1.6717940428507856,2.173583096861983
26.81,16.54,58.17,0.06689929962158203,2.675183676352064,1.246738284092831
27.17,16.77,27.72,0.04955792427062988,1.618867712240027,2.2318291296393085
27.62,17.31,27.92,0.051416873931884766,1.6034139395011509,2.2490474943904264
27.34,16.76,57.98,0.06774234771728516,2.593382993210144,1.311574706021891
26.9,16.89,58.09,0.06670355796813965,2.663472440944883,1.2559216569113014
26.95,236.8,349.06,0.3645823001861572,3.036000000000001,1.261597050102639
23.39,16.83,21.24,0.04336404800415039,1.3562980599647267,2.5381339881627003
18.78,17.22,349.85,0.23228669166564941,3.0359999999999996,0.9790000000000001
18.93,19.29,354.53,0.2363739013671875,3.035999999999999,0.9789999999999999
245.35,9.85,40.94,0.1798393726348877,0.9790000000000001,3.035999999999999
20.68,10.08,38.5,0.04796767234802246,2.9496361536010185,1.040517236713015
469.59,21.55,36.19,0.3146693706512451,2.9496361536010185,1.040517236713015
469.78,20.68,25.39,0.30776000022888184,2.9496361536010185,1.040517236713015
245.15,34.06,39.88,0.19329166412353516,3.0360000000000014,3.0360000000000014
19.56,15.48,32.91,0.04731321334838867,3.036,0.9790000000000003
14.4,33.02,34.89,0.05595660209655762,3.035999999999999,0.9790000000000002
8.68,23.11,352.12,0.23149657249450684,3.035999999999999,0.9789999999999996
30.4,22.1,676.8,0.43277764320373535,3.035999999999999,0.9789999999999996
7.44,23.78,7.84,0.03020787239074707,2.0320270270270275,2.0320270270270275
7.87,21.94,7.91,0.03141927719116211,2.0320270270270275,2.0320270270270275
8.06,23.47,353.94,0.2330174446105957,3.036000000000001,0.9789999999999993
19.57,8.21,39.85,0.048603057861328125,3.035999999999999,0.9790000000000001
